f, RPR, RBV, F_last, Recl_last
466.517,0.723717,1.10951,0.206401,75872.2
466.516,0.723749,1.10973,0.20642,75895.6
466.513,0.723787,1.10992,0.206432,75919.4
466.51,0.723829,1.10984,0.20642,75936.9
466.508,0.723819,1.10932,0.206459,75925.3
466.505,0.723797,1.1089,0.206464,75906.3
466.502,0.72375,1.10763,0.206517,75822.4
466.5,0.723704,1.10653,0.206594,75741
466.498,0.723691,1.10575,0.206635,75651.2
466.496,0.723678,1.10473,0.206697,75604.4
466.492,0.723677,1.10381,0.206699,75585.1
466.488,0.723702,1.10291,0.20664,75680.6
466.486,0.723678,1.10273,0.206537,75806.6
466.485,0.723676,1.10293,0.206509,75825.2
466.484,0.723678,1.10329,0.206433,75889.4
466.484,0.723668,1.10329,0.206408,75884
466.483,0.723654,1.10326,0.206386,75865.7
466.482,0.723646,1.1032,0.20635,75834.6
466.481,0.723641,1.10307,0.206294,75798.7
466.479,0.723672,1.10293,0.206182,75769
466.477,0.723708,1.10293,0.206116,75815.2
466.476,0.723791,1.10308,0.206052,75889.6
466.476,0.723835,1.10328,0.206047,76015.8
466.476,0.723838,1.10322,0.206055,76018
466.476,0.723831,1.10319,0.20607,76018.6
466.476,0.723816,1.10315,0.206093,76023.2
466.475,0.723799,1.10312,0.206117,76022.6
466.475,0.723782,1.10311,0.206132,76015.2
466.475,0.723769,1.10313,0.206132,75994.9
466.474,0.72376,1.10317,0.206104,75962.3
466.473,0.723761,1.10323,0.206055,75935.3
466.473,0.723765,1.10323,0.206016,75937
466.473,0.723766,1.10321,0.206002,75950.6
466.473,0.723765,1.10318,0.205996,75969.3
466.473,0.72376,1.10314,0.205995,75989.6
466.473,0.723749,1.10307,0.205995,76015.5
466.472,0.723726,1.10296,0.206001,76043.3
466.472,0.723683,1.10276,0.206016,76074.4
466.471,0.723641,1.10263,0.206037,76071.6
466.471,0.723625,1.10252,0.206037,76066.9
466.471,0.723623,1.10253,0.206041,76048.9
466.471,0.723629,1.10254,0.206033,76035.4
466.471,0.723637,1.10254,0.206016,76021.8
466.47,0.723647,1.10251,0.205987,76010.1
466.47,0.723656,1.10244,0.20594,76005.6
466.469,0.723665,1.10235,0.205861,76019
466.469,0.723677,1.10237,0.205781,76054.8
466.468,0.723664,1.10238,0.205741,76088.4
466.468,0.723648,1.10252,0.205718,76137.6
466.468,0.723646,1.10253,0.205675,76158.3
466.467,0.723654,1.10259,0.205665,76154.2
466.467,0.723671,1.10271,0.205659,76142.9
466.467,0.723692,1.10289,0.20565,76123.4
466.466,0.723703,1.10299,0.205664,76108
466.466,0.72371,1.10311,0.205691,76091.7
466.466,0.723708,1.10319,0.20575,76074.3
466.466,0.723704,1.10321,0.205774,76074.4
466.466,0.723696,1.1032,0.2058,76080.1
466.466,0.723697,1.10322,0.2058,76083.3
466.465,0.723701,1.10324,0.205802,76075.7
466.465,0.723708,1.10325,0.205817,76051.4
466.465,0.72371,1.10324,0.205856,76008.4
466.464,0.723698,1.10313,0.205928,75944.6
466.463,0.72367,1.10294,0.205993,75901.9
466.463,0.72364,1.10274,0.206014,75900.4
466.462,0.723622,1.10262,0.206012,75912.5
466.463,0.72359,1.10241,0.205958,75944.1
466.462,0.723614,1.10257,0.205999,75920.1
466.462,0.723613,1.10255,0.205988,75920.7
466.462,0.723613,1.10255,0.205969,75912.9
466.462,0.723613,1.10255,0.205961,75904.1
466.462,0.723613,1.10256,0.205954,75894.2
466.462,0.723613,1.10256,0.205946,75885.4
466.462,0.723615,1.10257,0.205937,75877.6
466.462,0.723616,1.10257,0.205924,75872.6
466.461,0.723624,1.10261,0.205907,75873.1
466.461,0.723636,1.10267,0.205901,75887.6
466.461,0.723654,1.10274,0.205911,75926.2
466.46,0.723662,1.10279,0.205932,75949.7
466.46,0.723665,1.1028,0.205947,75959.6
466.46,0.723666,1.10281,0.205956,75959.3
466.46,0.723669,1.10283,0.205963,75955.9
466.46,0.723674,1.10286,0.205969,75950.4
466.46,0.723682,1.10292,0.205972,75942
466.46,0.723693,1.10298,0.205975,75933.2
466.459,0.723701,1.10305,0.205982,75926.6
466.459,0.723701,1.10307,0.206,75929.4
466.459,0.723691,1.10302,0.206028,75936.1
466.458,0.723678,1.10294,0.206052,75939.1
466.458,0.723671,1.10288,0.20606,75933.2
466.458,0.723671,1.10287,0.206065,75930.5
466.458,0.723671,1.10287,0.206063,75927.5
466.458,0.723673,1.10287,0.206061,75923.8
466.458,0.723675,1.10288,0.206058,75923.5
466.458,0.723677,1.10289,0.206053,75924
466.458,0.723679,1.10291,0.206043,75926.6
466.458,0.723681,1.10292,0.20603,75931.2
466.458,0.723683,1.10295,0.206012,75940.9
466.458,0.723687,1.10299,0.205983,75958
466.457,0.723694,1.10307,0.205945,75992.6
466.457,0.723696,1.10311,0.205929,76007
466.457,0.723695,1.1031,0.205936,76002.1
466.457,0.723696,1.10309,0.205951,76000.9
466.457,0.723697,1.10308,0.205972,75994.1
466.457,0.723699,1.1031,0.205989,75997
466.457,0.7237,1.10311,0.20599,76000.1
466.457,0.7237,1.10314,0.205977,76005.1
466.457,0.723699,1.10314,0.205965,76006
466.457,0.723698,1.10314,0.205963,76004.2
466.457,0.723697,1.10315,0.20596,76003
466.457,0.723696,1.10315,0.205963,75999.1
